event_type, timestamp, participant_id, condition, with_autocompletion, entered_content, start_time_in_s, end_time_in_s, duration_in_s
EventTypes.KEY_PRESSED,1621447267.0691326,4,no_autocompletion_text_1,False, ,1621447267.0691333,1621447267.0691335,0
EventTypes.WORD_TYPED,1621447267.0691805,4,no_autocompletion_text_1,False,den,1621447267.0691788,1621447266.7372062,0.331972599029541
EventTypes.KEY_PRESSED,1621447267.5571003,4,no_autocompletion_text_1,False,s,1621447267.5571012,1621447267.5571012,0
EventTypes.KEY_PRESSED,1621447267.8211384,4,no_autocompletion_text_1,False,ü,1621447267.821139,1621447267.8211396,0
EventTypes.KEY_PRESSED,1621447268.0253375,4,no_autocompletion_text_1,False,ß,1621447268.0253382,1621447268.0253384,0
EventTypes.KEY_PRESSED,1621447268.2851107,4,no_autocompletion_text_1,False,e,1621447268.2851117,1621447268.285112,0
EventTypes.KEY_PRESSED,1621447268.4931617,4,no_autocompletion_text_1,False,n,1621447268.4931624,1621447268.4931629,0
EventTypes.KEY_PRESSED,1621447268.6610274,4,no_autocompletion_text_1,False, ,1621447268.6610281,1621447268.6610284,0
EventTypes.WORD_TYPED,1621447268.6610746,4,no_autocompletion_text_1,False,süßen,1621447268.6610732,1621447267.5571563,1.103916883468628
EventTypes.KEY_PRESSED,1621447268.8411593,4,no_autocompletion_text_1,False,,1621447268.8411603,1621447268.8411605,0
EventTypes.KEY_PRESSED,1621447269.0371273,4,no_autocompletion_text_1,False,F,1621447269.037128,1621447269.0371282,0
EventTypes.KEY_PRESSED,1621447269.469544,4,no_autocompletion_text_1,False,r,1621447269.469545,1621447269.469545,0
EventTypes.KEY_PRESSED,1621447269.6370335,4,no_autocompletion_text_1,False,ü,1621447269.6370344,1621447269.6370347,0
EventTypes.KEY_PRESSED,1621447269.9331186,4,no_autocompletion_text_1,False,h,1621447269.9331193,1621447269.9331195,0
EventTypes.KEY_PRESSED,1621447270.041037,4,no_autocompletion_text_1,False,l,1621447270.0410378,1621447270.041038,0
EventTypes.KEY_PRESSED,1621447270.2530663,4,no_autocompletion_text_1,False,i,1621447270.2530673,1621447270.2530675,0
EventTypes.KEY_PRESSED,1621447270.469031,4,no_autocompletion_text_1,False,n,1621447270.469032,1621447270.469032,0
EventTypes.KEY_PRESSED,1621447270.6010888,4,no_autocompletion_text_1,False,g,1621447270.6010897,1621447270.6010897,0
EventTypes.KEY_PRESSED,1621447270.753089,4,no_autocompletion_text_1,False,s,1621447270.75309,1621447270.75309,0
EventTypes.KEY_PRESSED,1621447270.8885548,4,no_autocompletion_text_1,False,m,1621447270.8885558,1621447270.8885558,0
EventTypes.KEY_PRESSED,1621447270.9891145,4,no_autocompletion_text_1,False,o,1621447270.9891157,1621447270.9891157,0
EventTypes.KEY_PRESSED,1621447271.0828052,4,no_autocompletion_text_1,False,r,1621447271.0828066,1621447271.0828066,0
EventTypes.KEY_PRESSED,1621447271.3131144,4,no_autocompletion_text_1,False,g,1621447271.3131156,1621447271.3131156,0
EventTypes.KEY_PRESSED,1621447271.4051428,4,no_autocompletion_text_1,False,e,1621447271.4051435,1621447271.4051435,0
EventTypes.KEY_PRESSED,1621447271.5646942,4,no_autocompletion_text_1,False,n,1621447271.5646954,1621447271.5646954,0
EventTypes.KEY_PRESSED,1621447272.9573498,4,no_autocompletion_text_1,False,",",1621447272.957351,1621447272.9573514,0
EventTypes.WORD_TYPED,1621447272.9574308,4,no_autocompletion_text_1,False,Frühlingsmorgen,1621447272.9574292,1621447269.0371814,3.920247793197632
EventTypes.KEY_PRESSED,1621447273.121069,4,no_autocompletion_text_1,False, ,1621447273.1210701,1621447273.1210704,0
EventTypes.KEY_PRESSED,1621447273.2490373,4,no_autocompletion_text_1,False,d,1621447273.2490382,1621447273.2490387,0
EventTypes.KEY_PRESSED,1621447273.3573003,4,no_autocompletion_text_1,False,i,1621447273.357301,1621447273.3573012,0
EventTypes.KEY_PRESSED,1621447273.5370834,4,no_autocompletion_text_1,False,e,1621447273.5370843,1621447273.5370843,0
EventTypes.KEY_PRESSED,1621447273.7532752,4,no_autocompletion_text_1,False, ,1621447273.753276,1621447273.7532763,0
EventTypes.WORD_TYPED,1621447273.7533221,4,no_autocompletion_text_1,False,die,1621447273.7533205,1621447273.2490976,0.5042228698730469
EventTypes.KEY_PRESSED,1621447273.9331093,4,no_autocompletion_text_1,False,i,1621447273.93311,1621447273.93311,0
EventTypes.KEY_PRESSED,1621447274.0732777,4,no_autocompletion_text_1,False,c,1621447274.0732791,1621447274.0732794,0
EventTypes.KEY_PRESSED,1621447274.1851072,4,no_autocompletion_text_1,False,h,1621447274.185108,1621447274.1851082,0
EventTypes.KEY_PRESSED,1621447274.3091831,4,no_autocompletion_text_1,False, ,1621447274.309184,1621447274.3091843,0
EventTypes.WORD_TYPED,1621447274.3092294,4,no_autocompletion_text_1,False,ich,1621447274.309228,1621447273.9331877,0.3760402202606201
EventTypes.KEY_PRESSED,1621447274.4331112,4,no_autocompletion_text_1,False,m,1621447274.4331124,1621447274.4331124,0
EventTypes.KEY_PRESSED,1621447274.5014794,4,no_autocompletion_text_1,False,i,1621447274.5014803,1621447274.5014803,0
EventTypes.KEY_PRESSED,1621447274.9691648,4,no_autocompletion_text_1,False,t,1621447274.9691658,1621447274.9691658,0
EventTypes.KEY_PRESSED,1621447275.1491015,4,no_autocompletion_text_1,False, ,1621447275.1491024,1621447275.1491027,0
EventTypes.WORD_TYPED,1621447275.1491482,4,no_autocompletion_text_1,False,mit,1621447275.1491468,1621447274.4331656,0.7159812450408936
EventTypes.KEY_PRESSED,1621447275.4161751,4,no_autocompletion_text_1,False,g,1621447275.416176,1621447275.4161766,0
EventTypes.KEY_PRESSED,1621447275.5227625,4,no_autocompletion_text_1,False,a,1621447275.5227635,1621447275.5227637,0
EventTypes.KEY_PRESSED,1621447275.6120582,4,no_autocompletion_text_1,False,n,1621447275.6120586,1621447275.6120589,0
EventTypes.KEY_PRESSED,1621447275.7119174,4,no_autocompletion_text_1,False,z,1621447275.711918,1621447275.7119184,0
EventTypes.KEY_PRESSED,1621447275.8640728,4,no_autocompletion_text_1,False,e,1621447275.8640735,1621447275.8640738,0
EventTypes.KEY_PRESSED,1621447275.9961715,4,no_autocompletion_text_1,False,n,1621447275.9961722,1621447275.9961724,0
EventTypes.KEY_PRESSED,1621447276.5521767,4,no_autocompletion_text_1,False,,1621447276.5521772,1621447276.5521774,0
EventTypes.KEY_PRESSED,1621447276.7721295,4,no_autocompletion_text_1,False,m,1621447276.7721305,1621447276.7721307,0
EventTypes.KEY_PRESSED,1621447276.908083,4,no_autocompletion_text_1,False, ,1621447276.9080837,1621447276.908084,0
EventTypes.WORD_TYPED,1621447276.9081287,4,no_autocompletion_text_1,False,ganzem,1621447276.9081275,1621447276.7721894,0.13593816757202148
EventTypes.KEY_PRESSED,1621447277.2843704,4,no_autocompletion_text_1,False,,1621447277.2843714,1621447277.2843714,0
EventTypes.KEY_PRESSED,1621447277.3883295,4,no_autocompletion_text_1,False,H,1621447277.3883302,1621447277.3883302,0
EventTypes.KEY_PRESSED,1621447277.5881054,4,no_autocompletion_text_1,False,e,1621447277.5881069,1621447277.5881069,0
EventTypes.KEY_PRESSED,1621447277.6560552,4,no_autocompletion_text_1,False,r,1621447277.6560562,1621447277.6560564,0
EventTypes.KEY_PRESSED,1621447277.9040852,4,no_autocompletion_text_1,False,z,1621447277.904086,1621447277.9040864,0
EventTypes.KEY_PRESSED,1621447278.0881112,4,no_autocompletion_text_1,False,e,1621447278.088112,1621447278.088112,0
EventTypes.KEY_PRESSED,1621447278.176077,4,no_autocompletion_text_1,False,n,1621447278.1760776,1621447278.1760776,0
EventTypes.KEY_PRESSED,1621447278.3281133,4,no_autocompletion_text_1,False, ,1621447278.3281145,1621447278.3281145,0
EventTypes.WORD_TYPED,1621447278.3281603,4,no_autocompletion_text_1,False,Herzen,1621447278.328159,1621447277.3883865,0.9397726058959961
EventTypes.KEY_PRESSED,1621447278.4417655,4,no_autocompletion_text_1,False,g,1621447278.4417665,1621447278.4417667,0
EventTypes.KEY_PRESSED,1621447278.5400836,4,no_autocompletion_text_1,False,e,1621447278.5400844,1621447278.5400844,0
EventTypes.KEY_PRESSED,1621447278.6241965,4,no_autocompletion_text_1,False,n,1621447278.6241977,1621447278.624198,0
EventTypes.KEY_PRESSED,1621447278.7320957,4,no_autocompletion_text_1,False,i,1621447278.7320964,1621447278.7320967,0
EventTypes.KEY_PRESSED,1621447278.9280992,4,no_autocompletion_text_1,False,e,1621447278.9281,1621447278.9281003,0
EventTypes.KEY_PRESSED,1621447280.1841104,4,no_autocompletion_text_1,False,ß,1621447280.184111,1621447280.1841114,0
EventTypes.KEY_PRESSED,1621447280.2968864,4,no_autocompletion_text_1,False,e,1621447280.2968879,1621447280.2968879,0
EventTypes.KEY_PRESSED,1621447280.7321403,4,no_autocompletion_text_1,False,.,1621447280.732141,1621447280.7321413,0
EventTypes.WORD_TYPED,1621447280.7321887,4,no_autocompletion_text_1,False,genieße,1621447280.7321875,1621447278.4418178,2.290369749069214
EventTypes.SENTENCE_TYPED,1621447280.7322066,4,no_autocompletion_text_1,False,"Eine wunderbare Heiterkeit hat meine ganze Seele eingenommen, gleich den süßen Frühlingsmorgen, die ich mit ganzem Herzen genieße.",1621447280.7322056,1621447254.8065593,25.92564630508423
EventTypes.KEY_PRESSED,1621447281.0120406,4,no_autocompletion_text_1,False, ,1621447281.0120416,1621447281.0120418,0
EventTypes.KEY_PRESSED,1621447281.224222,4,no_autocompletion_text_1,False,,1621447281.2242227,1621447281.224223,0
EventTypes.KEY_PRESSED,1621447281.428121,4,no_autocompletion_text_1,False,I,1621447281.4281218,1621447281.428122,0
EventTypes.KEY_PRESSED,1621447281.596136,4,no_autocompletion_text_1,False,c,1621447281.596137,1621447281.5961378,0
EventTypes.KEY_PRESSED,1621447281.6921906,4,no_autocompletion_text_1,False,h,1621447281.6921916,1621447281.6921918,0
EventTypes.KEY_PRESSED,1621447281.7841046,4,no_autocompletion_text_1,False, ,1621447281.7841055,1621447281.7841055,0
EventTypes.WORD_TYPED,1621447281.7841537,4,no_autocompletion_text_1,False,None,1621447281.7841523,1621447281.4281745,0.35597777366638184
EventTypes.KEY_PRESSED,1621447281.9841201,4,no_autocompletion_text_1,False,b,1621447281.984121,1621447281.984121,0
EventTypes.KEY_PRESSED,1621447282.044089,4,no_autocompletion_text_1,False,i,1621447282.04409,1621447282.0440903,0
EventTypes.KEY_PRESSED,1621447282.2400806,4,no_autocompletion_text_1,False,n,1621447282.2400813,1621447282.2400813,0
EventTypes.KEY_PRESSED,1621447282.4561267,4,no_autocompletion_text_1,False, ,1621447282.4561276,1621447282.4561276,0
EventTypes.WORD_TYPED,1621447282.4561813,4,no_autocompletion_text_1,False,bin,1621447282.4561794,1621447281.9841754,0.4720039367675781
EventTypes.KEY_PRESSED,1621447282.595863,4,no_autocompletion_text_1,False,a,1621447282.595864,1621447282.5958643,0
EventTypes.KEY_PRESSED,1621447282.7278287,4,no_autocompletion_text_1,False,l,1621447282.7278295,1621447282.7278297,0
EventTypes.KEY_PRESSED,1621447282.8641436,4,no_autocompletion_text_1,False,l,1621447282.8641443,1621447282.8641446,0
EventTypes.KEY_PRESSED,1621447282.9880424,4,no_autocompletion_text_1,False,e,1621447282.9880433,1621447282.9880435,0
EventTypes.KEY_PRESSED,1621447283.1000206,4,no_autocompletion_text_1,False,i,1621447283.1000216,1621447283.1000218,0
EventTypes.KEY_PRESSED,1621447283.2922308,4,no_autocompletion_text_1,False,n,1621447283.2922313,1621447283.2922318,0
EventTypes.KEY_PRESSED,1621447283.4480991,4,no_autocompletion_text_1,False, ,1621447283.4481,1621447283.4481,0
EventTypes.WORD_TYPED,1621447283.448144,4,no_autocompletion_text_1,False,allein,1621447283.448142,1621447282.5959198,0.852222204208374
EventTypes.KEY_PRESSED,1621447283.580102,4,no_autocompletion_text_1,False,u,1621447283.5801027,1621447283.580103,0
EventTypes.KEY_PRESSED,1621447283.7560368,4,no_autocompletion_text_1,False,n,1621447283.756038,1621447283.7560382,0
EventTypes.KEY_PRESSED,1621447283.847708,4,no_autocompletion_text_1,False,d,1621447283.847709,1621447283.847709,0
EventTypes.KEY_PRESSED,1621447283.94008,4,no_autocompletion_text_1,False, ,1621447283.9400806,1621447283.940081,0
EventTypes.WORD_TYPED,1621447283.9401324,4,no_autocompletion_text_1,False,und,1621447283.9401312,1621447283.5801578,0.3599734306335449
EventTypes.KEY_PRESSED,1621447284.3521004,4,no_autocompletion_text_1,False,f,1621447284.352101,1621447284.3521013,0
EventTypes.KEY_PRESSED,1621447284.5760658,4,no_autocompletion_text_1,False,r,1621447284.5760665,1621447284.5760667,0
EventTypes.KEY_PRESSED,1621447284.6562757,4,no_autocompletion_text_1,False,e,1621447284.6562765,1621447284.6562767,0
EventTypes.KEY_PRESSED,1621447284.7640555,4,no_autocompletion_text_1,False,u,1621447284.7640567,1621447284.7640567,0
EventTypes.KEY_PRESSED,1621447284.9481337,4,no_autocompletion_text_1,False,e,1621447284.9481344,1621447284.9481347,0
EventTypes.KEY_PRESSED,1621447285.1081407,4,no_autocompletion_text_1,False, ,1621447285.1081414,1621447285.1081417,0
EventTypes.WORD_TYPED,1621447285.108188,4,no_autocompletion_text_1,False,freue,1621447285.1081865,1621447284.3521864,0.7560000419616699
EventTypes.KEY_PRESSED,1621447285.287998,4,no_autocompletion_text_1,False,m,1621447285.2879984,1621447285.2879987,0
EventTypes.KEY_PRESSED,1621447285.3641024,4,no_autocompletion_text_1,False,i,1621447285.364103,1621447285.3641033,0
EventTypes.KEY_PRESSED,1621447285.464058,4,no_autocompletion_text_1,False,c,1621447285.4640586,1621447285.4640589,0
EventTypes.KEY_PRESSED,1621447285.5840957,4,no_autocompletion_text_1,False,h,1621447285.5840964,1621447285.5840967,0
EventTypes.KEY_PRESSED,1621447285.663747,4,no_autocompletion_text_1,False, ,1621447285.663748,1621447285.6637483,0
EventTypes.WORD_TYPED,1621447285.6637948,4,no_autocompletion_text_1,False,mich,1621447285.6637928,1621447285.288053,0.37573981285095215
EventTypes.KEY_PRESSED,1621447285.8000224,4,no_autocompletion_text_1,False,m,1621447285.800023,1621447285.8000233,0
EventTypes.KEY_PRESSED,1621447285.9240422,4,no_autocompletion_text_1,False,e,1621447285.9240432,1621447285.9240434,0
EventTypes.KEY_PRESSED,1621447286.0080483,4,no_autocompletion_text_1,False,i,1621447286.0080492,1621447286.0080495,0
EventTypes.KEY_PRESSED,1621447286.1882186,4,no_autocompletion_text_1,False,n,1621447286.1882193,1621447286.1882195,0
EventTypes.KEY_PRESSED,1621447286.273777,4,no_autocompletion_text_1,False,e,1621447286.2737777,1621447286.273778,0
EventTypes.KEY_PRESSED,1621447286.364078,4,no_autocompletion_text_1,False,s,1621447286.3640788,1621447286.3640788,0
EventTypes.KEY_PRESSED,1621447286.4236615,4,no_autocompletion_text_1,False, ,1621447286.4236624,1621447286.4236627,0
EventTypes.WORD_TYPED,1621447286.423709,4,no_autocompletion_text_1,False,meines,1621447286.4237077,1621447285.8000758,0.6236319541931152
EventTypes.KEY_PRESSED,1621447286.6002002,4,no_autocompletion_text_1,False,,1621447286.600201,1621447286.600201,0
EventTypes.KEY_PRESSED,1621447286.6885312,4,no_autocompletion_text_1,False,L,1621447286.688532,1621447286.688532,0
EventTypes.KEY_PRESSED,1621447286.8760796,4,no_autocompletion_text_1,False,e,1621447286.8760808,1621447286.876081,0
EventTypes.KEY_PRESSED,1621447287.0440304,4,no_autocompletion_text_1,False,b,1621447287.0440314,1621447287.0440314,0
EventTypes.KEY_PRESSED,1621447287.1840122,4,no_autocompletion_text_1,False,e,1621447287.1840131,1621447287.1840131,0
EventTypes.KEY_PRESSED,1621447287.301844,4,no_autocompletion_text_1,False,n,1621447287.3018448,1621447287.3018448,0
EventTypes.KEY_PRESSED,1621447287.4400692,4,no_autocompletion_text_1,False,s,1621447287.44007,1621447287.4400702,0
EventTypes.KEY_PRESSED,1621447288.008143,4,no_autocompletion_text_1,False, ,1621447288.0081437,1621447288.008144,0
EventTypes.WORD_TYPED,1621447288.0081906,4,no_autocompletion_text_1,False,Lebens,1621447288.0081887,1621447286.688593,1.3195958137512207
EventTypes.KEY_PRESSED,1621447288.1480615,4,no_autocompletion_text_1,False,i,1621447288.1480625,1621447288.1480627,0
EventTypes.KEY_PRESSED,1621447288.336203,4,no_autocompletion_text_1,False,n,1621447288.336204,1621447288.3362043,0
EventTypes.KEY_PRESSED,1621447288.4720511,4,no_autocompletion_text_1,False, ,1621447288.4720519,1621447288.4720523,0
EventTypes.WORD_TYPED,1621447288.4721053,4,no_autocompletion_text_1,False,in,1621447288.4721036,1621447288.1481247,0.32397890090942383
EventTypes.KEY_PRESSED,1621447288.6440387,4,no_autocompletion_text_1,False,d,1621447288.6440392,1621447288.6440399,0
EventTypes.KEY_PRESSED,1621447288.7240841,4,no_autocompletion_text_1,False,i,1621447288.724085,1621447288.7240853,0
EventTypes.KEY_PRESSED,1621447288.844122,4,no_autocompletion_text_1,False,e,1621447288.8441226,1621447288.844123,0
EventTypes.KEY_PRESSED,1621447289.0360758,4,no_autocompletion_text_1,False,s,1621447289.0360765,1621447289.0360768,0
EventTypes.KEY_PRESSED,1621447289.1120656,4,no_autocompletion_text_1,False,e,1621447289.1120663,1621447289.1120665,0
EventTypes.KEY_PRESSED,1621447289.2640693,4,no_autocompletion_text_1,False,r,1621447289.26407,1621447289.2640705,0
EventTypes.KEY_PRESSED,1621447289.4204905,4,no_autocompletion_text_1,False, ,1621447289.4204912,1621447289.4204915,0
EventTypes.WORD_TYPED,1621447289.4205408,4,no_autocompletion_text_1,False,dieser,1621447289.4205394,1621447288.644092,0.7764472961425781
EventTypes.KEY_PRESSED,1621447289.5882645,4,no_autocompletion_text_1,False,,1621447289.5882654,1621447289.5882657,0
EventTypes.KEY_PRESSED,1621447289.6881514,4,no_autocompletion_text_1,False,G,1621447289.688152,1621447289.6881523,0
EventTypes.KEY_PRESSED,1621447289.7760015,4,no_autocompletion_text_1,False,e,1621447289.7760026,1621447289.7760026,0
EventTypes.KEY_PRESSED,1621447289.8971968,4,no_autocompletion_text_1,False,g,1621447289.8971977,1621447289.8971977,0
EventTypes.KEY_PRESSED,1621447289.9880366,4,no_autocompletion_text_1,False,e,1621447289.9880373,1621447289.9880376,0
EventTypes.KEY_PRESSED,1621447290.1040785,4,no_autocompletion_text_1,False,n,1621447290.1040792,1621447290.1040797,0
EventTypes.KEY_PRESSED,1621447290.3202734,4,no_autocompletion_text_1,False,d,1621447290.320274,1621447290.320274,0
EventTypes.KEY_PRESSED,1621447290.6750946,4,no_autocompletion_text_1,False,",",1621447290.6750956,1621447290.6750958,0
EventTypes.WORD_TYPED,1621447290.6751394,4,no_autocompletion_text_1,False,Gegend,1621447290.6751378,1621447289.6882067,0.9869310855865479
EventTypes.KEY_PRESSED,1621447290.9110765,4,no_autocompletion_text_1,False, ,1621447290.9110773,1621447290.9110773,0
EventTypes.KEY_PRESSED,1621447291.0032527,4,no_autocompletion_text_1,False,d,1621447291.0032535,1621447291.0032537,0
EventTypes.KEY_PRESSED,1621447291.1298013,4,no_autocompletion_text_1,False,i,1621447291.1298022,1621447291.1298025,0
EventTypes.KEY_PRESSED,1621447291.251107,4,no_autocompletion_text_1,False,e,1621447291.251108,1621447291.2511082,0
EventTypes.KEY_PRESSED,1621447291.3270524,4,no_autocompletion_text_1,False, ,1621447291.3270533,1621447291.3270535,0
EventTypes.WORD_TYPED,1621447291.3271003,4,no_autocompletion_text_1,False,die,1621447291.3270986,1621447291.0033069,0.3237917423248291
EventTypes.KEY_PRESSED,1621447291.7193208,4,no_autocompletion_text_1,False,f,1621447291.719322,1621447291.7193224,0
EventTypes.KEY_PRESSED,1621447291.7950907,4,no_autocompletion_text_1,False,ü,1621447291.7950914,1621447291.7950916,0
EventTypes.KEY_PRESSED,1621447291.9429553,4,no_autocompletion_text_1,False,r,1621447291.9429557,1621447291.942956,0
